Neighborhood Postcode,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Postcode,Venue Postal Outcode,Venue Postal Region
W1H,51.518841200000004,-0.1601099,The Larrik,51.51883209712035,-0.16469440987402134,Gastropub,W1H 4JU,W1H,W
W1H,51.518841200000004,-0.1601099,Trishna,51.518519713782545,-0.15306274429022426,Indian Restaurant,W1U 3DG,W1U,W
W1H,51.518841200000004,-0.1601099,Snowflake Luxury Gelato,51.51457549769604,-0.1620690205569107,Ice Cream Shop,W2 2EH,W2,W
W1H,51.518841200000004,-0.1601099,Portman Square,51.5166105415579,-0.15551417221873481,Plaza,W1H 6LH,W1H,W
W1H,51.518841200000004,-0.1601099,Starbucks,51.51407759482074,-0.16128339489122528,Coffee Shop,W2 2ER,W2,W
W1H,51.518841200000004,-0.1601099,Roti Chai,51.514588,-0.155679,Indian Restaurant,W1H 6AY,W1H,W
W1H,51.518841200000004,-0.1601099,Daunt Books,51.520432758878734,-0.15182379469622112,Bookstore,W1U 4QP,W1U,W
W1H,51.518841200000004,-0.1601099,Regency Club Lounge,51.51538298006777,-0.15713353571029862,Hotel Bar,W1H 7BH,W1H,W
W1H,51.518841200000004,-0.1601099,Souli,51.51769171711037,-0.15378815829229983,Café,W1U 3QL,W1U,W
W1H,51.518841200000004,-0.1601099,The Borough Barista,51.514448061073296,-0.16100140209841649,Coffee Shop,W1H 7JN,W1H,W
W1H,51.518841200000004,-0.1601099,Saffron Restaurant,51.51507649417647,-0.16252760152127538,Middle Eastern Restaurant,W1H 5QA,W1H,W
W1H,51.518841200000004,-0.1601099,The Providores & Tapa Room,51.518971,-0.151822,Tapas Restaurant,W1U 4RX,W1U,W
W1H,51.518841200000004,-0.1601099,Madame Tussauds,51.52289004567661,-0.15484929084777832,Museum,NW1 5LR,NW1,NW
W1H,51.518841200000004,-0.1601099,The Winter Garden,51.52185167569238,-0.16285018466641868,Tea Room,NW1 6JH,NW1,NW
W1H,51.518841200000004,-0.1601099,Colbeh Restaurant,51.514797985232526,-0.16514838878436164,Persian Restaurant,W2 2BS,W2,W
W1H,51.518841200000004,-0.1601099,Pret A Manger,51.51349197461023,-0.15883205377679957,Sandwich Place,W1C 1LX,W1C,W
W1H,51.518841200000004,-0.1601099,Le Vieux Comptoir,51.519838250619344,-0.15341304255099456,French Restaurant,W1U 4EX,W1U,W
W1H,51.518841200000004,-0.1601099,Paul,51.514404,-0.16159338,Bakery,W1H 5BT,W1H,W
W1H,51.518841200000004,-0.1601099,Zoilo,51.51599484488055,-0.1522596937262326,Argentinian Restaurant,W1U 3RW,W1U,W
W1H,51.518841200000004,-0.1601099,Lurra,51.51477239223204,-0.16120575944769142,Steakhouse,W1H 5BA,W1H,W
W1H,51.518841200000004,-0.1601099,Tommi's Burger Joint,51.517666345503066,-0.1514546153829727,Burger Joint,W1U 2QP,W1U,W
W1H,51.518841200000004,-0.1601099,The Sherlock Holmes Museum,51.52370153992872,-0.15822746400886428,Museum,NW1 6XE,NW1,NW
W1H,51.518841200000004,-0.1601099,Madame Tussauds 4D,51.52278131703548,-0.15455932315099355,Movie Theater,NW1 5LR,NW1,NW
W1H,51.518841200000004,-0.1601099,Texture,51.5149751152545,-0.1565662075503556,Restaurant,W1H 7BZ,W1H,W
W1H,51.518841200000004,-0.1601099,Le Relais de Venise L’Entrecôte,51.51810447945907,-0.15106168619426952,French Restaurant,W1U 2PP,W1U,W
W1H,51.518841200000004,-0.1601099,Marble Arch,51.51322451645531,-0.1585231433816159,Monument / Landmark,W1K 7BD,W1K,W
W1H,51.518841200000004,-0.1601099,Amba Hotel Marble Arch,51.51424444936764,-0.15722036361694336,Hotel,W1C 1NB,W1C,W
W1H,51.518841200000004,-0.1601099,Dunkin' Donuts,51.52244519411182,-0.15763440689645608,Donut Shop,NW1 5RU,NW1,NW
W1H,51.518841200000004,-0.1601099,Pret A Manger,51.5151978171313,-0.1542825836695092,Sandwich Place,W1H 6HG,W1H,W
W1H,51.518841200000004,-0.1601099,221b Baker Street,51.5236768976339,-0.15823487691277402,History Museum,NW1 6XE,NW1,NW
W1H,51.518841200000004,-0.1601099,Gielly Green,51.51770779879071,-0.15404417002206927,Spa,W1U 7DS,W1U,W
W1H,51.518841200000004,-0.1601099,Tesco,51.51556802688989,-0.16352950058969415,Grocery Store,W2 2EA,W2,W
W1H,51.518841200000004,-0.1601099,Waitrose & Partners,51.519448127587005,-0.1517276437816252,Supermarket,W1U 4PB,W1U,W
W1H,51.518841200000004,-0.1601099,Selfridges & Co,51.51464,-0.152864,Department Store,,W1A,
W1H,51.518841200000004,-0.1601099,Casa Malevo,51.51457393068802,-0.16536612603535547,Argentinian Restaurant,W2 2AY,W2,W
W1H,51.518841200000004,-0.1601099,Bernardi's,51.5143933922487,-0.16104561312704402,Italian Restaurant,W1H 5BN,W1H,W
W1H,51.518841200000004,-0.1601099,Freej Swaileh  صويلح,51.517810032867736,-0.1669503500109628,Middle Eastern Restaurant,W2 2DW,W2,W
W1H,51.518841200000004,-0.1601099,Selfridges Food Hall,51.514679169451895,-0.15412735990333037,Food Court,W1H 6HJ,W1H,W
W1H,51.518841200000004,-0.1601099,Patogh,51.517826,-0.16623291,Middle Eastern Restaurant,W1H 5NE,W1H,W
W1J,51.50834769999999,-0.1453441,Novikov,51.507727234261374,-0.14288018380420964,Asian Restaurant,W1J 8HD,W1J,W
W1J,51.50834769999999,-0.1453441,Burger & Lobster,51.507117524710274,-0.14547680250792666,Seafood Restaurant,W1J 8AF,W1J,W
W1J,51.50834769999999,-0.1453441,Nobu,51.508395359454155,-0.14340583849463268,Japanese Restaurant,W1J 8DY,W1J,W
W1J,51.50834769999999,-0.1453441,Mr Fogg's,51.50978574585084,-0.14408717053480574,Speakeasy,W1J 6JD,W1J,W
W1J,51.50834769999999,-0.1453441,Little House,51.50697107809939,-0.14692798986768432,American Restaurant,W1J 5HL,W1J,W
W1J,51.50834769999999,-0.1453441,Berkeley Square,51.50956043284328,-0.14552064269476161,Park,W1J 6AF,W1J,W
W1J,51.50834769999999,-0.1453441,The Arts Club,51.50824504668845,-0.14213704391322785,Social Club,W1S 4NP,W1S,W
W1J,51.50834769999999,-0.1453441,Benares,51.509667239923154,-0.14523434700718685,Indian Restaurant,W1J 6AF,W1J,W
W1J,51.50834769999999,-0.1453441,Annabel's,51.50935152904844,-0.1467591801662546,Lounge,W1J 5AW,W1J,W
W1J,51.50834769999999,-0.1453441,Hakkasan,51.510460043077856,-0.14474063642022095,Asian Restaurant,W1J 6QB,W1J,W
W1J,51.50834769999999,-0.1453441,Park Chinois,51.5086339470256,-0.1437894834976036,Cantonese Restaurant,W1J 8EJ,W1J,W
W1J,51.50834769999999,-0.1453441,Phillips,51.51038095586057,-0.14701724980743197,Art Gallery,W1J 6EX,W1J,W
W1J,51.50834769999999,-0.1453441,Brown's Hotel,51.50912665021098,-0.14207727877501275,Hotel,W1S 4HN,W1S,W
W1J,51.50834769999999,-0.1453441,L'ETO Caffè,51.50664867953299,-0.1468083170059777,Café,W1J 7QR,W1J,W
W1J,51.50834769999999,-0.1453441,Loulou's,51.50633532642817,-0.1474951374875801,Bar,W1J 7PU,W1J,W
W1J,51.50834769999999,-0.1453441,THE ENGLISH Tea Room,51.50915493430172,-0.14202388547879866,Tea Room,W1S 4HN,W1S,W
W1J,51.50834769999999,-0.1453441,Gymkhana,51.508545278294704,-0.14142367023218483,Indian Restaurant,W1S 4RX,W1S,W
W1J,51.50834769999999,-0.1453441,Leica Store,51.51091859543777,-0.14516769574260546,Camera Store,W1J 6NF,W1J,W
W1J,51.50834769999999,-0.1453441,The Ritz London,51.50707816583323,-0.141627349121336,Hotel,SW1A 1RB,SW1A,SW
W1J,51.50834769999999,-0.1453441,The Ritz Restaurant,51.506840285257404,-0.14242632081644518,French Restaurant,W1J 9DZ,W1J,W
W1J,51.50834769999999,-0.1453441,Jamavar,51.510262929372345,-0.14827321030786877,Indian Restaurant,W1K 3EH,W1K,W
W1J,51.50834769999999,-0.1453441,The Royal Institution,51.50976068195433,-0.14261993879041818,Science Museum,W1S 4BS,W1S,W
W1J,51.50834769999999,-0.1453441,Hedonism Wines,51.5108031994149,-0.14745027754689535,Wine Shop,W1K 3DJ,W1K,W
W1J,51.50834769999999,-0.1453441,Chanel Boutique,51.51074732169219,-0.14288385446462465,Boutique,W1S 2RB,W1S,W
W1J,51.50834769999999,-0.1453441,Hide Ground,51.50614735398427,-0.14430194570074745,Restaurant,W1J 7NB,W1J,W
W1J,51.50834769999999,-0.1453441,The Wolseley,51.50745366836324,-0.14115393161773682,Modern European Restaurant,W1J 9EB,W1J,W
W1J,51.50834769999999,-0.1453441,The Greenhouse‎ Restaurant,51.50784363464737,-0.14926111534725103,Restaurant,W1J 5NY,W1J,W
W1J,51.50834769999999,-0.1453441,Prada,51.50899826645793,-0.14095863219435442,Boutique,W1S 4QJ,W1S,W
W1J,51.50834769999999,-0.1453441,Delfino,51.510248,-0.148704,Italian Restaurant,W1K 3AL,W1K,W
W1J,51.50834769999999,-0.1453441,CHANEL Boutique,51.51113965996487,-0.14327478162352264,Boutique,W1S 2TY,W1S,W
W1J,51.50834769999999,-0.1453441,Mount Street Gardens,51.50914288375567,-0.15020345030932072,Park,W1K 2XH,W1K,W
W1J,51.50834769999999,-0.1453441,The Connaught,51.51013776261254,-0.14949778943899691,Hotel,W1K 2AL,W1K,W
W1J,51.50834769999999,-0.1453441,Alfred Dunhill,51.510688423269585,-0.14729964020313138,Tailor Shop,W1K 3DJ,W1K,W
W1J,51.50834769999999,-0.1453441,Ralph Lauren,51.50972415347913,-0.14124335700774968,Clothing Store,W1S 3LU,W1S,W
W1J,51.50834769999999,-0.1453441,Dior,51.51067583208067,-0.14268900146942398,Clothing Store,W1S 2RB,W1S,W
W1J,51.50834769999999,-0.1453441,Connaught Bar,51.510042334629134,-0.14962763258152464,Hotel Bar,W1K 2AL,W1K,W
W1J,51.50834769999999,-0.1453441,Asprey,51.510276962132956,-0.14233677910858017,Jewelry Store,W1S 3SX,W1S,W
W1J,51.50834769999999,-0.1453441,The Coburg Bar,51.51028675220189,-0.14943160858176538,Cocktail Bar,W1K 2AL,W1K,W
W1J,51.50834769999999,-0.1453441,Caviar House & Prunier,51.507516,-0.140821,Seafood Restaurant,SW1A 1JT,SW1A,SW
W1J,51.50834769999999,-0.1453441,Halcyon Gallery,51.5114518951079,-0.1437357255886561,Art Gallery,W1S 2TS,W1S,W
W1J,51.50834769999999,-0.1453441,Alexander McQueen,51.50841564064547,-0.14015392700093798,Accessories Store,W1S 4PD,W1S,W
W1J,51.50834769999999,-0.1453441,Christian Louboutin,51.50991437625638,-0.1505117089665867,Shoe Store,W1K 2RG,W1K,W
W1J,51.50834769999999,-0.1453441,Mount Street Deli,51.50982329153898,-0.15047823713679895,Deli / Bodega,W1K 2RG,W1K,W
W1J,51.50834769999999,-0.1453441,Le Caprice,51.50682065357143,-0.1405619945425929,Molecular Gastronomy Restaurant,SW1A 1LD,SW1A,SW
W1J,51.50834769999999,-0.1453441,Scott's,51.50972375507174,-0.15085430241863773,Seafood Restaurant,W1K 2TD,W1K,W
W1J,51.50834769999999,-0.1453441,Royal Academy of Arts,51.50902291614178,-0.13952851295471191,Art Museum,W1J 0BB,W1J,W
W1J,51.50834769999999,-0.1453441,Sotheby's,51.51176412416014,-0.14384696362632585,Art Gallery,W1S 2RT,W1S,W
W1J,51.50834769999999,-0.1453441,Green Park,51.50465559886703,-0.14378786087036133,Park,,W1S,
W1J,51.50834769999999,-0.1453441,Ladurée,51.5083046330312,-0.139378056969849,Dessert Shop,W1J 0QX,W1J,W
W1J,51.50834769999999,-0.1453441,Cecconi's,51.51002538397866,-0.14037979578788728,Italian Restaurant,W1S 3ES,W1S,W
W1J,51.50834769999999,-0.1453441,Louis Vuitton,51.5119813,-0.143968,Boutique,W1S 2DE,W1S,W
W1J,51.50834769999999,-0.1453441,Burlington Arcade,51.50831759208953,-0.13941174033325254,Shopping Mall,W1J 0QX,W1J,W
W1J,51.50834769999999,-0.1453441,La Petite Maison,51.51260007693624,-0.14611300853997983,French Restaurant,W1K 4EF,W1K,W
W1J,51.50834769999999,-0.1453441,Kai,51.50882279965133,-0.1514459399898466,Chinese Restaurant,W1K 2QU,W1K,W
W1J,51.50834769999999,-0.1453441,Coya London,51.50430866903813,-0.14774130664594515,Latin American Restaurant,W1J 7NW,W1J,W
W1J,51.50834769999999,-0.1453441,Fortnum & Mason,51.50855865837351,-0.13840481711428543,Department Store,W1J 0DT,W1J,W
W1J,51.50834769999999,-0.1453441,Galvin at Windows,51.50548243580125,-0.15021631853984455,French Restaurant,W1J 7SD,W1J,W
W1J,51.50834769999999,-0.1453441,45 Park Lane,51.506545829875776,-0.15177181430533365,Hotel,W1K 1PN,W1K,W
W1J,51.50834769999999,-0.1453441,CUT at 45 Park Lane,51.506484,-0.151865,Steakhouse,W1K 1PN,W1K,W
W1J,51.50834769999999,-0.1453441,The Dorchester,51.50722662378354,-0.15228509902954102,Hotel,W1K 1QA,W1K,W
W1J,51.50834769999999,-0.1453441,Diamond Jubilee Tea Salon,51.50818280532083,-0.13847303307163822,Tea Room,SW1Y 6AG,SW1Y,SW
W1J,51.50834769999999,-0.1453441,Taylor St Baristas,51.51234436647734,-0.14733900397630192,Coffee Shop,W1K 4DY,W1K,W
W1J,51.50834769999999,-0.1453441,The American Bar,51.50603910081047,-0.13984735716902857,Hotel Bar,SW1A 1LP,SW1A,SW
W1J,51.50834769999999,-0.1453441,Cath Kidston,51.508392110709124,-0.13891528065279857,Women's Store,W1J 9ER,W1J,W
W1J,51.50834769999999,-0.1453441,Emporio Armani,51.512634435938985,-0.1446030164484425,Clothing Store,W1S 1DQ,W1S,W
W1J,51.50834769999999,-0.1453441,The Foyer & Reading Room,51.512577493385585,-0.14766319231811606,Lounge,W1K 4HR,W1K,W
W1J,51.50834769999999,-0.1453441,Claridge's,51.51265560781236,-0.1478133521020519,Hotel,W1K 4HR,W1K,W
W1J,51.50834769999999,-0.1453441,Thomas's at Burberry Regent Street,51.51036841960104,-0.13898134231567383,Café,W1S 3HB,W1S,W
W1J,51.50834769999999,-0.1453441,Quaglino's,51.50761233843195,-0.1389411711324899,Restaurant,SW1Y 6NP,SW1Y,SW
W1J,51.50834769999999,-0.1453441,Dukes Bar,51.5056320277967,-0.13948063229561597,Hotel Bar,SW1A 1NS,SW1A,SW
W1J,51.50834769999999,-0.1453441,Burberry,51.5106943,-0.1388942,Clothing Store,W1B 4HT,W1B,W
W1J,51.50834769999999,-0.1453441,Hatchards,51.50864787186805,-0.13806389640424624,Bookstore,W1J 0DS,W1J,W
W1J,51.50834769999999,-0.1453441,Hauser & Wirth,51.512065811521104,-0.14145304428599803,Art Gallery,W1S 2ES,W1S,W
W1J,51.50834769999999,-0.1453441,Nobu,51.50506856589684,-0.1505569830427778,Japanese Restaurant,W1K 7TY,W1K,W
W1J,51.50834769999999,-0.1453441,Tramp,51.50833189329173,-0.13783554875328055,Nightclub,W1J 9ES,W1J,W
W1J,51.50834769999999,-0.1453441,Four Seasons Hotel,51.50452203516731,-0.1499783992767334,Hotel,W1J 7DR,W1J,W
W1J,51.50834769999999,-0.1453441,Claridges's Bar,51.5126933043414,-0.14810183769622504,Hotel Bar,W1K 5DX,W1K,W
W1J,51.50834769999999,-0.1453441,Momo,51.51120822874841,-0.1397146631174737,Moroccan Restaurant,W1B 4DA,W1B,W
W1J,51.50834769999999,-0.1453441,Mews of Mayfair,51.51268442613515,-0.145470669775392,Lounge,W1S 1EY,W1S,W
W1J,51.50834769999999,-0.1453441,Elan Cafe,51.506828723288045,-0.15215813893942268,Café,W1K 1PR,W1K,W
W1J,51.50834769999999,-0.1453441,The Promenade,51.50696452615136,-0.15229039441228448,Cocktail Bar,W1K 1PR,W1K,W
W1J,51.50834769999999,-0.1453441,Spa at Four Seasons Hotel London at Park Lane,51.504411755003,-0.15012141113856853,Spa,W1J 7DR,W1J,W
W1J,51.50834769999999,-0.1453441,Victoria's Secret,51.51317020729852,-0.1453134047290396,Lingerie Store,W1S 1DP,W1S,W
W1J,51.50834769999999,-0.1453441,Richoux,51.50998403484021,-0.15196486166932496,Café,W1K 2QG,W1K,W
W1J,51.50834769999999,-0.1453441,Tibits,51.51121533353555,-0.13963481070656106,Vegetarian / Vegan Restaurant,W1B 4BZ,W1B,W
W1J,51.50834769999999,-0.1453441,Chutney Mary,51.50566173100024,-0.1386507201732926,Indian Restaurant,SW1A 1PH,SW1A,SW
W1J,51.50834769999999,-0.1453441,Tommy Hilfiger,51.51130005060115,-0.13897191220530394,Clothing Store,W1B 5SQ,W1B,W
W1J,51.50834769999999,-0.1453441,Gaucho,51.50981628547017,-0.1377107640616223,Argentinian Restaurant,W1B 4ES,W1B,W
W1J,51.50834769999999,-0.1453441,Minamoto Kitchoan Japanese Confectionary,51.50875715019578,-0.13795443334594365,Dessert Shop,W1J 0DS,W1J,W
W1J,51.50834769999999,-0.1453441,Sketch,51.51284614449693,-0.14156770826818946,Modern European Restaurant,W1S 2XF,W1S,W
W1J,51.50834769999999,-0.1453441,Grosvenor Square,51.51146682844729,-0.15144824981689453,Park,W1K 2HP,W1K,W
W1J,51.50834769999999,-0.1453441,Goodman Steakhouse,51.513046199835316,-0.14220250183932326,Steakhouse,W1S 1PR,W1S,W
W1J,51.50834769999999,-0.1453441,Veeraswamy,51.51015700372755,-0.13773052028688532,Indian Restaurant,W1B 5DG,W1B,W
W1J,51.50834769999999,-0.1453441,Berry Bros & Rudd,51.505505318528286,-0.1382551383347132,Wine Shop,SW1A 1EG,SW1A,SW
W1J,51.50834769999999,-0.1453441,Anthropologie,51.51185410306298,-0.13926565647125244,Women's Store,W1B 4AD,W1B,W
W1J,51.50834769999999,-0.1453441,Hard Rock Cafe London,51.50386571953084,-0.14881599886484106,American Restaurant,W1J 7NP,W1J,W
W1J,51.50834769999999,-0.1453441,The Araki,51.51190310061767,-0.14014989666642608,Japanese Restaurant,W1S 3BE,W1S,W
W1J,51.50834769999999,-0.1453441,Michael Kors,51.5122923,-0.1401862,Boutique,W1S 2JA,W1S,W
W1J,51.50834769999999,-0.1453441,Godiva,51.51132289096153,-0.13914506207768562,Chocolate Shop,W1B 5SQ,W1B,W
W1J,51.50834769999999,-0.1453441,Nando's,51.510439897885384,-0.13801542175457623,Portuguese Restaurant,W1B 5DR,W1B,W
W1K,51.51096829999999,-0.15124,Scott's,51.50972375507174,-0.15085430241863773,Seafood Restaurant,W1K 2TD,W1K,W
W1K,51.51096829999999,-0.15124,The Connaught,51.51013776261254,-0.14949778943899691,Hotel,W1K 2AL,W1K,W
W1K,51.51096829999999,-0.15124,Connaught Bar,51.510042334629134,-0.14962763258152464,Hotel Bar,W1K 2AL,W1K,W
W1K,51.51096829999999,-0.15124,Christian Louboutin,51.50991437625638,-0.1505117089665867,Shoe Store,W1K 2RG,W1K,W
W1K,51.51096829999999,-0.15124,Mount Street Gardens,51.50914288375567,-0.15020345030932072,Park,W1K 2XH,W1K,W
W1K,51.51096829999999,-0.15124,Mount Street Deli,51.50982329153898,-0.15047823713679895,Deli / Bodega,W1K 2RG,W1K,W
W1K,51.51096829999999,-0.15124,The Coburg Bar,51.51028675220189,-0.14943160858176538,Cocktail Bar,W1K 2AL,W1K,W
W1K,51.51096829999999,-0.15124,Delfino,51.510248,-0.148704,Italian Restaurant,W1K 3AL,W1K,W
W1K,51.51096829999999,-0.15124,Grosvenor Square,51.51146682844729,-0.15144824981689453,Park,W1K 2HP,W1K,W
W1K,51.51096829999999,-0.15124,North Audley Cantine (NAC),51.512461716945865,-0.1532641053199768,French Restaurant,W1K 6ZP,W1K,W
W1K,51.51096829999999,-0.15124,Jamavar,51.510262929372345,-0.14827321030786877,Indian Restaurant,W1K 3EH,W1K,W
W1K,51.51096829999999,-0.15124,The Luggage Room,51.51233548801512,-0.15068784222513373,Speakeasy,W1K 5AE,W1K,W
W1K,51.51096829999999,-0.15124,The Beaumont Hotel,51.51303601527119,-0.15215709382947418,Hotel,W1K 6TF,W1K,W
W1K,51.51096829999999,-0.15124,Richoux,51.50998403484021,-0.15196486166932496,Café,W1K 2QG,W1K,W
W1K,51.51096829999999,-0.15124,Hedonism Wines,51.5108031994149,-0.14745027754689535,Wine Shop,W1K 3DJ,W1K,W
W1K,51.51096829999999,-0.15124,Roka,51.512907568030585,-0.1534125297531628,Japanese Restaurant,W1K 6ZF,W1K,W
W1K,51.51096829999999,-0.15124,HR Higgins,51.513121633069474,-0.15082062957296588,Coffee Shop,W1K 5PB,W1K,W
W1K,51.51096829999999,-0.15124,Kai,51.50882279965133,-0.1514459399898466,Chinese Restaurant,W1K 2QU,W1K,W
W1K,51.51096829999999,-0.15124,Balenciaga,51.509975289634795,-0.15027746558189392,Boutique,W1K 2RF,W1K,W
W1K,51.51096829999999,-0.15124,Phillips,51.51038095586057,-0.14701724980743197,Art Gallery,W1J 6EX,W1J,W
W1K,51.51096829999999,-0.15124,Le Gavroche,51.51141871570083,-0.155099167365206,French Restaurant,W1K 7HN,W1K,W
W1K,51.51096829999999,-0.15124,Claridge's,51.51265560781236,-0.1478133521020519,Hotel,W1K 4HR,W1K,W
W1K,51.51096829999999,-0.15124,Danceworks,51.513258552525365,-0.15213545997904335,Dance Studio,W1K 6TN,W1K,W
W1K,51.51096829999999,-0.15124,Claridges's Bar,51.5126933043414,-0.14810183769622504,Hotel Bar,W1K 5DX,W1K,W
W1K,51.51096829999999,-0.15124,"Grosvenor House Hotel, a JW Mariott Hotel",51.5098811,-0.1551035,Hotel,W1K 7EH,W1K,W
W1K,51.51096829999999,-0.15124,Grand Residences by Marriott,51.51112295253765,-0.15480905771255493,Hotel,W1K 7EB,W1K,W
W1K,51.51096829999999,-0.15124,The Foyer & Reading Room,51.512577493385585,-0.14766319231811606,Lounge,W1K 4HR,W1K,W
W1K,51.51096829999999,-0.15124,Brown Hart Gardens,51.5131620312849,-0.1515327354732937,Garden,W1K 6WP,W1K,W
W1K,51.51096829999999,-0.15124,Alfred Dunhill,51.510688423269585,-0.14729964020313138,Tailor Shop,W1K 3DJ,W1K,W
W1K,51.51096829999999,-0.15124,Taylor St Baristas,51.51234436647734,-0.14733900397630192,Coffee Shop,W1K 4DY,W1K,W
W1K,51.51096829999999,-0.15124,Marriott Grosvenor House Executive Lounge,51.50975426701699,-0.15524608557602393,Hotel Bar,W1K 7EH,W1K,W
W1K,51.51096829999999,-0.15124,Park Room,51.509530405984826,-0.15541791915893555,Tea Room,W1K 7EH,W1K,W
W1K,51.51096829999999,-0.15124,The Fumoir Bar,51.512609604190324,-0.1478871699040696,Cocktail Bar,W1K 4HR,W1K,W
W1K,51.51096829999999,-0.15124,Burger & Lobster,51.514134859915906,-0.15065156646438554,Burger Joint,W1C 2PA,W1C,W
W1K,51.51096829999999,-0.15124,Annabel's,51.50935152904844,-0.1467591801662546,Lounge,W1J 5AW,W1J,W
W1K,51.51096829999999,-0.15124,La Petite Maison,51.51260007693624,-0.14611300853997983,French Restaurant,W1K 4EF,W1K,W
W1K,51.51096829999999,-0.15124,Jumeirah Grosvenor House,51.50900575231705,-0.15451215736171803,Hotel,W1K 7HB,W1K,W
W1K,51.51096829999999,-0.15124,Gagosian Gallery,51.51105319851528,-0.14674016672072762,Art Gallery,W1K 3PX,W1K,W
W1K,51.51096829999999,-0.15124,Selfridges & Co,51.51464,-0.152864,Department Store,,W1A,
W1K,51.51096829999999,-0.15124,The Dorchester,51.50722662378354,-0.15228509902954102,Hotel,W1K 1QA,W1K,W
W1K,51.51096829999999,-0.15124,Starbucks,51.514401,-0.151777,Coffee Shop,W1U 1AT,W1U,W
W1K,51.51096829999999,-0.15124,Leica Store,51.51091859543777,-0.14516769574260546,Camera Store,W1J 6NF,W1J,W
W1K,51.51096829999999,-0.15124,The Greenhouse‎ Restaurant,51.50784363464737,-0.14926111534725103,Restaurant,W1J 5NY,W1J,W
W1K,51.51096829999999,-0.15124,Berkeley Square,51.50956043284328,-0.14552064269476161,Park,W1J 6AF,W1J,W
W1K,51.51096829999999,-0.15124,Hakkasan,51.510460043077856,-0.14474063642022095,Asian Restaurant,W1J 6QB,W1J,W
W1K,51.51096829999999,-0.15124,Nando's,51.514704970773174,-0.15050029546273147,Portuguese Restaurant,W1U 1EG,W1U,W
W1K,51.51096829999999,-0.15124,Busaba Eathai,51.514590382958254,-0.1508559874082021,Thai Restaurant,W1C 1JY,W1C,W
W1K,51.51096829999999,-0.15124,Benares,51.509667239923154,-0.14523434700718685,Indian Restaurant,W1J 6AF,W1J,W
W1K,51.51096829999999,-0.15124,Workshop Coffee Co.,51.515098802048996,-0.15019438822386194,Coffee Shop,W1U 1BF,W1U,W
W1K,51.51096829999999,-0.15124,Disney Store,51.5145908608644,-0.14824202162219546,Toy / Game Store,W1C 1BY,W1C,W
W1K,51.51096829999999,-0.15124,Parcafé,51.50743889456927,-0.15317370000780672,Café,W1K 1QB,W1K,W
W1K,51.51096829999999,-0.15124,China Tang,51.50733588323953,-0.15303006098065366,Chinese Restaurant,W1K 1QA,W1K,W
W1K,51.51096829999999,-0.15124,Victoria's Secret,51.51317020729852,-0.1453134047290396,Lingerie Store,W1S 1DP,W1S,W
W1K,51.51096829999999,-0.15124,The Promenade,51.50696452615136,-0.15229039441228448,Cocktail Bar,W1K 1PR,W1K,W
W1K,51.51096829999999,-0.15124,St Christopher's Place,51.515139825166166,-0.15018135589141804,Pedestrian Plaza,W1U 1LX,W1U,W
W1K,51.51096829999999,-0.15124,Wafflemeister,51.51459974727656,-0.14873707349182047,Dessert Shop,W1C 1AS,W1C,W
W1K,51.51096829999999,-0.15124,45 Park Lane,51.506545829875776,-0.15177181430533365,Hotel,W1K 1PN,W1K,W
W1K,51.51096829999999,-0.15124,CUT at 45 Park Lane,51.506484,-0.151865,Steakhouse,W1K 1PN,W1K,W
W1K,51.51096829999999,-0.15124,Mews of Mayfair,51.51268442613515,-0.145470669775392,Lounge,W1S 1EY,W1S,W
W1K,51.51096829999999,-0.15124,Elan Cafe,51.506828723288045,-0.15215813893942268,Café,W1K 1PR,W1K,W
W1K,51.51096829999999,-0.15124,LOLA's Cupcake & Coffee Bar,51.51448137376214,-0.15401903080628837,Cupcake Shop,W1C 1AP,W1C,W
W1K,51.51096829999999,-0.15124,Emporio Armani,51.512634435938985,-0.1446030164484425,Clothing Store,W1S 1DQ,W1S,W
W1K,51.51096829999999,-0.15124,Primark,51.5135513,-0.1561086,Clothing Store,W1C 2QQ,W1C,W
W1K,51.51096829999999,-0.15124,Selfridges Food Hall,51.514679169451895,-0.15412735990333037,Food Court,W1H 6HJ,W1H,W
W1K,51.51096829999999,-0.15124,Mr Fogg's,51.50978574585084,-0.14408717053480574,Speakeasy,W1J 6JD,W1J,W
W1K,51.51096829999999,-0.15124,Roti Chai,51.514588,-0.155679,Indian Restaurant,W1H 6AY,W1H,W
W1K,51.51096829999999,-0.15124,Louis Vuitton,51.5119813,-0.143968,Boutique,W1S 2DE,W1S,W
W1K,51.51096829999999,-0.15124,Sotheby's,51.51176412416014,-0.14384696362632585,Art Gallery,W1S 2RT,W1S,W
W1K,51.51096829999999,-0.15124,Halcyon Gallery,51.5114518951079,-0.1437357255886561,Art Gallery,W1S 2TS,W1S,W
W1K,51.51096829999999,-0.15124,London Marriott Hotel Park Lane,51.51310732306402,-0.15773471163936392,Hotel,W1C 2QW,W1C,W
W1K,51.51096829999999,-0.15124,Little House,51.50697107809939,-0.14692798986768432,American Restaurant,W1J 5HL,W1J,W
W1K,51.51096829999999,-0.15124,CHANEL Boutique,51.51113965996487,-0.14327478162352264,Boutique,W1S 2TY,W1S,W
